Id,SalePrice
2053,142907.171875
2054,79037.1484375
2055,160480.953125
2056,137519.28125
2057,120281.859375
2058,231775.21875
2059,128836.4140625
2060,177542.953125
2061,184460.296875
2062,135678.546875
2063,117167.375
2064,141186.75
2065,120301.0546875
2066,187388.875
2067,134450.65625
2068,115004.453125
2069,82398.5859375
2070,104507.9609375
2071,95583.0234375
2072,143271.015625
2073,144714.09375
2074,177868.328125
2075,151360.546875
2076,111509.0625
2077,150004.734375
2078,128802.171875
2079,130314.1953125
2080,121948.4921875
2081,118573.1875
2082,128787.7421875
2083,137959.828125
2084,109424.7578125
2085,125914.8671875
2086,111164.53125
2087,124856.8515625
2088,100019.6875
2089,87540.9609375
2090,135830.78125
2091,128225.25
2092,135739.828125
2093,121182.921875
2094,145566.28125
2095,158837.515625
2096,75724.328125
2097,95906.0546875
2098,144037.453125
2099,66440.046875
2100,113260.921875
2101,119085.84375
2102,135862.953125
2103,106603.953125
2104,118627.21875
2105,132071.609375
2106,67745.3203125
2107,214891.8125
2108,121736.9765625
2109,122271.1328125
2110,134359.125
2111,141942.203125
2112,145232.203125
2113,123784.3125
2114,104497.015625
2115,156059.984375
2116,107759.7734375
2117,154985.53125
2118,123159.5078125
2119,107294.7265625
2120,113062.5
2121,92041.3125
2122,97808.390625
2123,86888.1953125
2124,169840.015625
2125,131767.171875
2126,159818.359375
2127,141951.6875
2128,134650.328125
2129,104113.171875
2130,143233.078125
2131,163495.96875
2132,124042.9765625
2133,117737.78125
2134,124498.75
2135,101028.2421875
2136,87153.8515625
2137,131703.921875
2138,138546.578125
2139,156508.84375
2140,143350.921875
2141,137822.46875
2142,129646.7578125
2143,135492.703125
2144,100559.453125
2145,138765.234375
2146,172598.109375
2147,157962.03125
2148,127627.765625
2149,138499.25
2150,226279.46875
2151,111183.015625
2152,178363.25
2153,163191.859375
2154,100533.5703125
2155,140373.234375
2156,245191.78125
2157,235011.265625
2158,239982.296875
2159,225086.953125
2160,171986.578125
2161,248771.640625
2162,478123.09375
2163,351204.1875
2164,244682.484375
2165,182441.125
2166,142794.65625
2167,204166.046875
2168,204654.03125
2169,187990.171875
2170,223910.484375
2171,145142.90625
2172,135159.40625
2173,153888.65625
2174,232535.53125
2175,285490.9375
2176,319904.875
2177,253944.5
2178,211755.84375
2179,141912.265625
2180,186197.484375
2181,188379.0
2182,232175.296875
2183,201482.484375
2184,129284.6484375
2185,123735.4765625
2186,140156.359375
2187,150914.59375
2188,156201.078125
2189,193117.484375
2190,81995.8984375
2191,82111.96875
2192,93151.2578125
2193,105013.3359375
2194,106998.203125
2195,116248.9296875
2196,118528.84375
2197,108632.3828125
2198,164996.484375
2199,153514.671875
2200,146777.625
2201,146744.078125
2202,205464.078125
2203,169399.890625
2204,189641.703125
2205,112882.5
2206,143786.90625
2207,230584.453125
2208,223947.78125
2209,210570.875
2210,117984.046875
2211,119579.15625
2212,122501.296875
2213,109267.515625
2214,132782.5625
2215,106947.546875
2216,153158.34375
2217,67089.90625
2218,63260.55078125
2219,62070.2421875
2220,67966.171875
2221,341522.53125
2222,264312.40625
2223,269076.71875
2224,214467.015625
2225,121220.15625
2226,173430.703125
2227,209059.171875
2228,271820.25
2229,231301.953125
2230,160605.109375
2231,195957.0
2232,183400.421875
2233,186817.359375
2234,259469.546875
2235,216786.40625
2236,269555.28125
2237,324332.34375
2238,204382.75
2239,110947.71875
2240,158964.796875
2241,151929.765625
2242,137691.84375
2243,134320.734375
2244,97229.0078125
2245,95553.1484375
2246,146907.390625
2247,106926.796875
2248,123232.6640625
2249,125542.3203125
2250,132614.015625
2251,116939.859375
2252,172679.59375
2253,164255.671875
2254,180513.703125
2255,187883.125
2256,179224.0
2257,200120.046875
2258,172641.921875
2259,174632.8125
2260,144628.578125
2261,177746.6875
2262,204417.171875
2263,354330.6875
2264,454250.34375
2265,183627.96875
2266,282430.28125
2267,405890.03125
2268,336432.78125
2269,150027.40625
2270,182586.015625
2271,232346.515625
2272,199472.1875
2273,167250.140625
2274,172206.203125
2275,153439.28125
2276,179473.921875
2277,185795.375
2278,154338.546875
2279,131208.125
2280,120004.953125
2281,172545.71875
2282,197047.203125
2283,102000.8125
2284,112555.171875
2285,145948.390625
2286,128039.671875
2287,338174.625
2288,261553.0
2289,390597.84375
2290,433357.15625
2291,326329.1875
2292,428761.125
2293,507206.53125
2294,432200.84375
2295,475999.1875
2296,253142.625
2297,307925.59375
2298,329824.34375
2299,461019.375
2300,308000.53125
2301,277946.625
2302,223261.703125
2303,233935.03125
2304,218060.125
2305,188106.734375
2306,184603.984375
2307,186613.390625
2308,218897.359375
2309,285511.15625
2310,208955.515625
2311,213938.90625
2312,190096.96875
2313,176938.828125
2314,186913.796875
2315,175373.828125
2316,198882.84375
2317,177054.46875
2318,184806.796875
2319,177581.140625
2320,185456.875
2321,251306.765625
2322,172088.71875
2323,189692.140625
2324,173724.984375
2325,220081.40625
2326,172009.0625
2327,209689.40625
2328,241260.859375
2329,182531.265625
2330,174853.171875
2331,392540.96875
2332,426495.25
2333,310439.46875
2334,250879.8125
2335,232230.21875
2336,341296.34375
2337,208158.4375
2338,295010.09375
2339,225305.046875
2340,382446.625
2341,213232.03125
2342,226302.09375
2343,225922.34375
2344,227064.03125
2345,223918.21875
2346,219365.75
2347,200964.5
2348,238652.21875
2349,173631.71875
2350,296538.75
2351,263115.375
2352,245862.28125
2353,282134.40625
2354,120671.2421875
2355,159963.4375
2356,165849.359375
2357,196419.5
2358,192600.515625
2359,113363.1953125
2360,119719.78125
2361,139465.65625
2362,267623.875
2363,146913.984375
2364,152038.203125
2365,232814.0625
2366,193796.109375
2367,209775.6875
2368,227739.015625
2369,200277.734375
2370,170982.125
2371,175603.140625
2372,199218.328125
2373,261317.3125
2374,297236.84375
2375,256623.234375
2376,291157.21875
2377,420847.34375
2378,148985.765625
2379,177144.125
2380,147247.671875
2381,157035.390625
2382,187230.078125
2383,214045.765625
2384,250476.234375
2385,159150.78125
2386,139710.9375
2387,136095.375
2388,98157.1953125
2389,124467.390625
2390,141547.078125
2391,139561.3125
2392,115665.8671875
2393,165971.328125
2394,150855.984375
2395,198727.140625
2396,150857.40625
2397,208041.90625
2398,124697.203125
2399,57338.2734375
2400,51477.97265625
2401,113046.3828125
2402,135313.5625
2403,120515.328125
2404,157322.03125
2405,156272.1875
2406,136867.078125
2407,125927.296875
2408,135892.0
2409,121786.8515625
2410,164626.234375
2411,121683.0234375
2412,148267.953125
2413,135508.046875
2414,138448.8125
2415,124194.40625
2416,118948.6015625
2417,128758.0859375
2418,124801.453125
2419,129011.28125
2420,124181.15625
2421,153624.984375
2422,120539.625
2423,142274.484375
2424,154743.328125
2425,206828.640625
2426,123208.1953125
2427,143239.6875
2428,164907.078125
2429,118743.484375
2430,137822.265625
2431,117208.609375
2432,145678.765625
2433,147613.484375
2434,136996.359375
2435,151412.5625
2436,107400.296875
2437,112680.1875
2438,125300.0546875
2439,116819.0
2440,122119.9375
2441,88021.1640625
2442,96499.6484375
2443,125977.3046875
2444,127190.578125
2445,81405.96875
2446,130685.625
2447,189007.984375
2448,147376.921875
2449,108984.359375
2450,141499.65625
2451,134125.4375
2452,193928.203125
2453,93668.640625
2454,126561.625
2455,108355.828125
2456,140921.21875
2457,133796.640625
2458,113644.703125
2459,112718.765625
2460,133346.796875
2461,124141.671875
2462,141801.03125
2463,120026.1015625
2464,156993.734375
2465,130462.25
2466,111325.5
2467,132285.265625
2468,82066.40625
2469,80313.421875
2470,193385.375
2471,204031.484375
2472,155029.75
2473,121277.6484375
2474,96157.40625
2475,210424.046875
2476,119881.4609375
2477,126599.9296875
2478,159401.078125
2479,122582.046875
2480,147431.28125
2481,122150.203125
2482,137201.765625
2483,119931.640625
2484,123033.1015625
2485,131025.4609375
2486,155041.484375
2487,179258.21875
2488,156393.953125
2489,154893.96875
2490,158678.65625
2491,74527.015625
2492,169813.265625
2493,147001.546875
2494,155250.609375
2495,96566.7265625
2496,222056.671875
2497,153979.75
2498,115672.5390625
2499,79080.1796875
2500,135720.625
2501,129633.0859375
2502,138391.359375
2503,85956.8203125
2504,171159.109375
2505,224584.796875
2506,263573.0
2507,319160.375
2508,262139.4375
2509,216722.3125
2510,211742.015625
2511,182263.375
2512,209848.9375
2513,219651.65625
2514,235810.546875
2515,152594.78125
2516,170543.765625
2517,135278.828125
2518,142002.953125
2519,217879.671875
2520,216723.359375
2521,190954.640625
2522,212345.296875
2523,125227.859375
2524,138957.765625
2525,152643.859375
2526,134795.359375
2527,108430.2421875
2528,123677.6796875
2529,134856.96875
2530,122214.515625
2531,238406.15625
2532,228517.125
2533,198733.390625
2534,227486.953125
2535,295984.875
2536,259590.953125
2537,220696.265625
2538,179985.21875
2539,191558.421875
2540,178170.453125
2541,177447.765625
2542,165166.6875
2543,127249.6484375
2544,139242.234375
2545,127463.65625
2546,144760.25
2547,137757.984375
2548,133722.796875
2549,164775.609375
2550,263395.1875
2551,152943.015625
2552,127262.78125
2553,81487.6484375
2554,112633.359375
2555,108263.0234375
2556,102997.625
2557,112427.28125
2558,189202.171875
2559,137651.046875
2560,130162.28125
2561,134488.875
2562,144006.9375
2563,157500.640625
2564,179045.875
2565,122743.421875
2566,160005.3125
2567,132405.6875
2568,194913.0625
2569,188927.375
2570,117252.859375
2571,172284.453125
2572,156624.046875
2573,232272.875
2574,305881.90625
2575,123050.890625
2576,130010.4375
2577,158423.34375
2578,88717.203125
2579,70164.4453125
2580,117732.4453125
2581,115495.5625
2582,119043.9453125
2583,281114.65625
2584,165876.234375
2585,194249.09375
2586,212800.640625
2587,191114.328125
2588,142677.34375
2589,145030.296875
2590,233430.53125
2591,227002.1875
2592,216406.921875
2593,260935.65625
2594,174688.40625
2595,200227.890625
2596,317873.34375
2597,183903.0625
2598,290268.15625
2599,303510.90625
2600,139001.40625
2601,139087.59375
2602,84433.84375
2603,88038.53125
2604,86216.21875
2605,75934.6171875
2606,152932.828125
2607,190417.4375
2608,197733.625
2609,167728.296875
2610,111854.484375
2611,134723.25
2612,156138.03125
2613,127790.421875
2614,127508.953125
2615,157172.421875
2616,139504.15625
2617,167154.875
2618,194521.671875
2619,198281.4375
2620,179483.203125
2621,186387.5625
2622,181407.375
2623,246985.109375
2624,343661.96875
2625,289400.4375
2626,176142.296875
2627,163587.046875
2628,403881.15625
2629,468385.21875
2630,357344.125
2631,492446.84375
2632,428046.25
2633,324870.3125
2634,404350.71875
2635,158263.953125
2636,183296.375
2637,182945.234375
2638,263213.375
2639,184043.984375
2640,156741.65625
2641,104336.125
2642,206204.453125
2643,104671.7265625
2644,132190.4375
2645,102356.71875
2646,95747.546875
2647,99127.3046875
2648,138578.140625
2649,140802.625
2650,141970.875
2651,146262.625
2652,504699.96875
2653,267657.84375
2654,243677.078125
2655,378108.625
2656,331767.4375
2657,327666.21875
2658,298323.71875
2659,327125.46875
2660,290047.15625
2661,353196.96875
2662,362302.9375
2663,257553.640625
2664,251112.984375
2665,310716.5
2666,262640.3125
2667,166543.78125
2668,177087.90625
2669,182877.15625
2670,265002.28125
2671,183311.484375
2672,192572.0
2673,212027.90625
2674,203182.78125
2675,168670.484375
2676,187028.671875
2677,197412.421875
2678,264291.375
2679,296344.84375
2680,259401.296875
2681,402214.53125
2682,327466.375
2683,570560.875
2684,306080.84375
2685,352494.125
2686,261302.6875
2687,346277.375
2688,213370.15625
2689,216920.6875
2690,494263.8125
2691,201893.109375
2692,128938.359375
2693,198289.921875
2694,114250.2265625
2695,187123.34375
2696,187709.28125
2697,194698.578125
2698,194688.46875
2699,188860.078125
2700,167620.671875
2701,155315.5
2702,115751.703125
2703,130658.7109375
2704,143283.328125
2705,127055.8359375
2706,122515.1015625
2707,123540.953125
2708,142208.171875
2709,116106.453125
2710,132629.8125
2711,282368.34375
2712,406976.75
2713,165737.609375
2714,151644.90625
2715,176309.390625
2716,160203.046875
2717,192407.9375
2718,214945.28125
2719,164435.265625
2720,160750.03125
2721,141710.375
2722,148929.296875
2723,139032.828125
2724,128560.3125
2725,134586.546875
2726,142678.828125
2727,161613.71875
2728,170854.6875
2729,150853.5625
2730,143796.71875
2731,122021.046875
2732,127274.1328125
2733,154400.515625
2734,144992.8125
2735,135595.328125
2736,150061.59375
2737,129696.9921875
2738,128347.5703125
2739,163438.03125
2740,138650.03125
2741,143412.796875
2742,157853.453125
2743,147383.171875
2744,144277.140625
2745,132847.578125
2746,135109.75
2747,159078.921875
2748,121522.65625
2749,121578.40625
2750,135094.6875
2751,133780.875
2752,230352.765625
2753,146878.15625
2754,223871.734375
2755,128029.3203125
2756,86839.3984375
2757,65302.37109375
2758,74867.546875
2759,153030.4375
2760,131049.8671875
2761,144129.53125
2762,149266.453125
2763,196918.640625
2764,142911.328125
2765,263232.4375
2766,145327.90625
2767,90580.578125
2768,125733.6484375
2769,129134.390625
2770,147301.015625
2771,120546.390625
2772,111271.8046875
2773,168528.859375
2774,141749.5625
2775,120219.6328125
2776,147056.5
2777,137403.90625
2778,112889.71875
2779,145847.671875
2780,89960.7734375
2781,91315.4296875
2782,105674.015625
2783,97723.03125
2784,132185.015625
2785,130185.8515625
2786,79530.53125
2787,123835.546875
2788,83813.875
2789,184699.171875
2790,81968.0
2791,111856.078125
2792,62217.2890625
2793,167144.3125
2794,108724.171875
2795,113794.21875
2796,95062.5234375
2797,216012.25
2798,117012.7109375
2799,116352.1875
2800,63964.04296875
2801,109270.1640625
2802,137226.515625
2803,159335.765625
2804,141236.71875
2805,97222.2734375
2806,91413.3125
2807,156431.359375
2808,151000.015625
2809,136969.453125
2810,131438.15625
2811,156431.40625
2812,147667.0
2813,142247.890625
2814,145098.828125
2815,81796.46875
2816,225840.34375
2817,151249.859375
2818,134745.6875
2819,178310.453125
2820,142412.765625
2821,100186.0859375
2822,204413.625
2823,297731.15625
2824,176123.109375
2825,144091.84375
2826,133325.328125
2827,136038.671875
2828,214984.390625
2829,206546.328125
2830,217095.46875
2831,186988.40625
2832,275514.6875
2833,302278.125
2834,216540.359375
2835,222648.1875
2836,194013.640625
2837,151652.34375
2838,150231.890625
2839,180253.390625
2840,192017.96875
2841,203478.8125
2842,230389.234375
2843,156296.53125
2844,165642.375
2845,122848.3984375
2846,214458.609375
2847,193188.84375
2848,217915.828125
2849,208101.390625
2850,266865.40625
2851,236249.078125
2852,208209.84375
2853,239528.53125
2854,143189.59375
2855,205099.84375
2856,207916.984375
2857,183031.59375
2858,207710.625
2859,138928.953125
2860,123584.984375
2861,129250.234375
2862,192422.1875
2863,119231.0078125
2864,273170.84375
2865,143944.28125
2866,130772.5859375
2867,90939.265625
2868,104685.109375
2869,118241.96875
2870,143713.40625
2871,95528.6875
2872,63266.40234375
2873,105088.984375
2874,134600.359375
2875,111806.71875
2876,164377.453125
2877,140933.65625
2878,171213.015625
2879,141066.8125
2880,92514.5
2881,139171.25
2882,173235.234375
2883,193814.96875
2884,189748.453125
2885,201883.3125
2886,212032.03125
2887,95569.5625
2888,125993.375
2889,56337.671875
2890,82221.0703125
2891,138404.046875
2892,44520.484375
2893,82779.4765625
2894,55245.03515625
2895,347754.84375
2896,296573.09375
2897,202375.4375
2898,154365.90625
2899,207408.1875
2900,163695.765625
2901,228281.9375
2902,206148.4375
2903,360867.71875
2904,336024.78125
2905,98709.875
2906,198269.125
2907,105324.984375
2908,130566.7265625
2909,127878.515625
2910,80720.875
2911,85467.0625
2912,154515.609375
2913,86213.546875
2914,75789.296875
2915,78612.8203125
2916,86174.0625
2917,160676.734375
2918,111642.6484375
2919,220348.328125
